employee_id,training_name,category,training_date,duration_hours,completion_rate,assessment_score
EMP00541,Time Management,soft_skills,2024-07-07,40,0.79,92.3
EMP00541,Leadership Fundamental,leadership,2024-05-29,24,0.75,66.7
EMP00542,Time Management,soft_skills,2024-01-19,40,0.89,93.6
EMP00542,Data Privacy,compliance,2024-07-21,16,0.62,88.0
EMP00542,Anti-Fraud,compliance,2024-02-23,8,0.86,83.5
EMP00542,Time Management,soft_skills,2024-08-18,40,0.66,82.9
EMP00543,Strategic Thinking,leadership,2024-12-10,24,0.93,59.2
EMP00543,Time Management,soft_skills,2024-07-31,16,0.69,86.3
EMP00543,Python for Data,technical,2024-07-01,24,0.78,66.9
EMP00544,Cybersecurity Basics,technical,2024-09-09,40,0.75,69.9
EMP00544,Cybersecurity Basics,technical,2024-05-11,24,0.76,87.0
EMP00544,Strategic Thinking,leadership,2024-05-28,24,0.6,71.9
EMP00544,Code of Conduct,compliance,2024-12-14,16,0.57,90.9
EMP00544,Health & Safety,compliance,2024-01-23,40,0.94,78.2
EMP00545,Data Privacy,compliance,2024-02-28,40,0.87,85.1
EMP00546,Communication,soft_skills,2024-07-03,4,0.8,57.8
EMP00546,SQL Advanced,technical,2024-10-06,8,0.79,72.7
EMP00546,Leadership Fundamental,leadership,2024-03-05,4,0.71,79.5
EMP00546,Health & Safety,compliance,2024-08-16,4,0.87,92.5
EMP00547,Presentation,soft_skills,2024-01-22,16,0.74,86.1
EMP00547,Health & Safety,compliance,2024-04-22,8,0.81,87.1
EMP00548,Anti-Fraud,compliance,2024-09-02,8,0.66,85.9
EMP00548,Cybersecurity Basics,technical,2024-07-24,40,0.86,60.8
EMP00549,Strategic Thinking,leadership,2024-09-20,40,0.68,67.2
EMP00549,Data Privacy,compliance,2024-02-11,16,0.92,89.6
EMP00549,Presentation,soft_skills,2024-02-25,4,0.97,60.3
EMP00549,Negotiation,soft_skills,2024-01-31,24,0.86,68.6
EMP00549,Data Privacy,compliance,2024-10-28,4,0.89,82.1
EMP00550,Negotiation,soft_skills,2024-05-13,8,0.38,81.7
EMP00551,Data Privacy,compliance,2024-11-21,8,0.82,60.4
EMP00551,Communication,soft_skills,2024-02-26,40,0.51,80.0
EMP00551,Strategic Thinking,leadership,2024-08-30,40,0.78,53.0
EMP00552,Python for Data,technical,2024-10-01,16,0.95,85.0
EMP00552,Health & Safety,compliance,2024-12-03,16,0.84,96.9
EMP00552,Leadership Fundamental,leadership,2024-01-12,8,0.81,79.9
EMP00552,Cloud Computing,technical,2024-09-03,4,0.87,66.1
EMP00553,SQL Advanced,technical,2024-09-11,40,0.85,68.7
EMP00553,Cloud Computing,technical,2024-06-24,24,0.94,75.9
EMP00553,Leadership Fundamental,leadership,2024-11-17,8,0.59,56.6
EMP00554,Presentation,soft_skills,2024-01-19,8,0.79,77.2
EMP00555,Code of Conduct,compliance,2024-05-16,4,0.86,71.2
EMP00555,Python for Data,technical,2024-09-28,8,0.97,51.9
EMP00556,Negotiation,soft_skills,2024-11-28,16,0.73,86.9
EMP00556,Time Management,soft_skills,2024-09-04,8,0.81,95.6
EMP00557,Health & Safety,compliance,2024-04-30,8,0.81,56.8
EMP00558,Strategic Thinking,leadership,2024-12-03,4,0.94,71.9
EMP00559,Anti-Fraud,compliance,2024-05-15,16,0.74,84.7
EMP00560,Cloud Computing,technical,2024-10-06,24,0.74,51.7
EMP00560,Communication,soft_skills,2024-10-22,8,0.62,63.2
EMP00560,Coaching Skills,leadership,2024-10-23,8,0.68,78.7
EMP00560,Cloud Computing,technical,2024-08-03,16,0.88,48.1
EMP00561,Python for Data,technical,2024-08-26,16,0.95,78.4
EMP00561,Cloud Computing,technical,2024-03-14,8,0.94,60.3
EMP00562,Cloud Computing,technical,2024-05-15,24,0.72,95.7
EMP00562,Code of Conduct,compliance,2024-01-25,4,0.88,42.2
EMP00562,Health & Safety,compliance,2024-01-16,40,0.89,93.9
EMP00563,Time Management,soft_skills,2024-06-19,24,0.76,87.0
EMP00564,Code of Conduct,compliance,2024-03-17,4,0.76,83.9
EMP00564,Strategic Thinking,leadership,2024-03-01,4,0.97,70.6
EMP00564,Communication,soft_skills,2024-12-26,24,0.96,86.7
EMP00564,Cybersecurity Basics,technical,2024-02-17,8,0.82,63.9
EMP00565,Health & Safety,compliance,2024-04-25,40,0.94,84.3
EMP00565,SQL Advanced,technical,2024-09-19,8,0.65,67.6
EMP00565,Communication,soft_skills,2024-11-03,16,0.81,82.4
EMP00565,Leadership Fundamental,leadership,2024-12-02,8,0.85,87.4
EMP00565,Leadership Fundamental,leadership,2024-08-27,24,0.79,59.1
EMP00566,Cloud Computing,technical,2024-12-15,4,0.9,74.6
EMP00566,Code of Conduct,compliance,2024-11-13,16,0.75,60.4
EMP00566,Negotiation,soft_skills,2024-04-30,40,0.59,92.1
EMP00567,Negotiation,soft_skills,2024-12-22,8,0.77,62.7
EMP00568,Leadership Fundamental,leadership,2024-01-12,8,0.69,90.8
EMP00568,Code of Conduct,compliance,2024-07-14,24,0.87,83.1
EMP00568,Negotiation,soft_skills,2024-05-28,40,0.75,83.3
EMP00569,Coaching Skills,leadership,2024-03-07,40,0.76,40.5
EMP00569,Health & Safety,compliance,2024-01-21,24,0.82,32.0
EMP00569,Strategic Thinking,leadership,2024-04-29,8,0.9,88.5
EMP00569,Health & Safety,compliance,2024-10-22,40,0.91,73.8
EMP00570,Health & Safety,compliance,2024-09-06,24,0.43,82.3
EMP00570,Presentation,soft_skills,2024-05-10,8,0.85,96.4
EMP00570,Change Management,leadership,2024-04-16,24,0.87,77.2
EMP00571,Cybersecurity Basics,technical,2024-07-26,8,0.89,91.2
EMP00572,Presentation,soft_skills,2024-04-22,8,0.92,65.1
EMP00572,Time Management,soft_skills,2024-04-01,8,0.83,92.0
EMP00572,Anti-Fraud,compliance,2024-02-04,24,0.87,78.1
EMP00572,Cloud Computing,technical,2024-02-22,4,0.88,43.4
EMP00573,Cloud Computing,technical,2024-01-22,24,0.82,95.9
EMP00573,SQL Advanced,technical,2024-05-15,16,0.7,76.6
EMP00573,Time Management,soft_skills,2024-01-04,40,0.81,84.9
EMP00574,Python for Data,technical,2024-09-30,40,0.99,77.6
EMP00574,Presentation,soft_skills,2024-11-21,4,0.87,78.5
EMP00574,Presentation,soft_skills,2024-04-17,8,0.81,58.8
EMP00575,Python for Data,technical,2024-01-26,4,0.73,90.0
EMP00576,Code of Conduct,compliance,2024-03-07,24,0.73,71.0
EMP00576,Negotiation,soft_skills,2024-08-29,4,0.85,87.6
EMP00576,Python for Data,technical,2024-06-14,24,0.64,83.1
EMP00576,Presentation,soft_skills,2024-10-11,8,0.96,87.6
EMP00577,Presentation,soft_skills,2024-06-24,16,0.51,65.3
EMP00577,Data Privacy,compliance,2024-06-02,16,0.91,82.6
EMP00577,Change Management,leadership,2024-07-23,4,0.75,87.2
EMP00578,Data Privacy,compliance,2024-03-11,40,0.67,73.3
EMP00578,Strategic Thinking,leadership,2024-09-06,24,0.97,70.0
EMP00578,Negotiation,soft_skills,2024-01-12,24,0.91,99.0
EMP00578,Negotiation,soft_skills,2024-08-22,4,0.93,79.4
EMP00579,Negotiation,soft_skills,2024-07-16,4,0.96,51.0
EMP00579,Change Management,leadership,2024-03-29,24,0.79,82.2
EMP00579,Change Management,leadership,2024-04-10,40,0.77,74.3
EMP00580,Python for Data,technical,2024-02-29,40,0.78,60.6
EMP00580,Change Management,leadership,2024-08-02,4,0.94,83.7
EMP00581,Python for Data,technical,2024-10-05,8,0.79,76.5
EMP00581,Cloud Computing,technical,2024-11-15,4,0.98,97.1
EMP00581,Time Management,soft_skills,2024-03-12,8,0.9,74.9
EMP00581,Python for Data,technical,2024-02-24,16,0.83,63.1
EMP00581,Python for Data,technical,2024-05-28,16,0.73,82.4
EMP00582,Communication,soft_skills,2024-06-01,4,0.49,81.9
EMP00583,Time Management,soft_skills,2024-11-29,16,0.79,65.8
EMP00584,Python for Data,technical,2024-07-06,16,0.81,83.2
EMP00584,Presentation,soft_skills,2024-01-03,8,0.66,84.1
EMP00584,Anti-Fraud,compliance,2024-03-06,16,0.83,80.3
EMP00584,Time Management,soft_skills,2024-07-30,40,0.79,76.4
EMP00585,Leadership Fundamental,leadership,2024-06-01,4,0.98,61.8
EMP00586,Change Management,leadership,2024-01-09,40,0.89,94.4
EMP00586,Presentation,soft_skills,2024-07-22,8,0.82,51.1
EMP00587,Cloud Computing,technical,2024-11-17,24,0.91,93.3
EMP00588,Strategic Thinking,leadership,2024-12-06,16,0.85,69.2
EMP00588,Leadership Fundamental,leadership,2024-10-31,40,0.77,62.7
EMP00588,Communication,soft_skills,2024-08-18,24,0.78,65.2
EMP00588,Time Management,soft_skills,2024-11-28,4,0.88,63.5
EMP00588,Coaching Skills,leadership,2024-10-06,40,0.59,72.6
EMP00589,Python for Data,technical,2024-10-05,40,0.93,74.3
EMP00589,Presentation,soft_skills,2024-11-20,4,0.79,69.8
EMP00589,Code of Conduct,compliance,2024-04-09,40,0.89,98.0
EMP00589,Cybersecurity Basics,technical,2024-02-04,16,0.75,69.0
EMP00590,Cybersecurity Basics,technical,2024-10-31,16,0.71,95.2
EMP00591,Health & Safety,compliance,2024-05-24,40,0.83,73.1
EMP00591,Anti-Fraud,compliance,2024-05-21,40,0.79,88.0
EMP00591,Cybersecurity Basics,technical,2024-02-28,40,0.84,79.8
EMP00591,Code of Conduct,compliance,2024-02-16,4,0.79,73.0
EMP00591,Change Management,leadership,2024-08-25,16,0.74,46.9
EMP00592,Python for Data,technical,2024-09-17,24,0.64,26.2
EMP00592,Negotiation,soft_skills,2024-06-20,16,0.81,63.2
EMP00592,Communication,soft_skills,2024-06-01,24,0.9,47.9
EMP00592,Coaching Skills,leadership,2024-12-27,24,0.5,69.8
EMP00593,Leadership Fundamental,leadership,2024-09-27,4,0.82,88.4
EMP00593,Negotiation,soft_skills,2024-12-19,8,0.84,82.6
EMP00593,Anti-Fraud,compliance,2024-01-15,40,0.83,74.7
EMP00593,Strategic Thinking,leadership,2024-05-12,40,0.78,72.3
EMP00594,Python for Data,technical,2024-07-29,8,0.91,76.6
EMP00595,Health & Safety,compliance,2024-12-01,16,0.89,50.1
EMP00596,Communication,soft_skills,2024-02-05,16,0.74,97.9
EMP00596,Cloud Computing,technical,2024-06-20,24,0.74,57.4
EMP00597,SQL Advanced,technical,2024-06-10,40,0.97,64.3
EMP00597,Code of Conduct,compliance,2024-04-05,4,0.94,36.7
EMP00597,Strategic Thinking,leadership,2024-09-09,24,0.93,69.8
EMP00597,Communication,soft_skills,2024-01-29,16,0.74,60.1
EMP00597,Change Management,leadership,2024-02-06,4,0.77,57.3
EMP00598,Coaching Skills,leadership,2024-10-25,40,0.48,66.8
EMP00598,Code of Conduct,compliance,2024-10-10,24,0.82,63.8
EMP00598,Data Privacy,compliance,2024-06-09,24,0.95,91.7
EMP00599,Code of Conduct,compliance,2024-08-06,40,0.98,59.5
EMP00600,Health & Safety,compliance,2024-03-09,8,0.89,91.9
EMP00600,Cloud Computing,technical,2024-10-18,24,0.82,82.0
EMP00600,Change Management,leadership,2024-05-29,4,0.76,86.2
EMP00601,Time Management,soft_skills,2024-01-17,8,0.79,87.2
EMP00601,Presentation,soft_skills,2024-12-18,24,0.9,73.0
EMP00601,Leadership Fundamental,leadership,2024-04-23,8,0.79,64.6
EMP00602,Python for Data,technical,2024-12-02,16,0.81,94.7
EMP00602,Python for Data,technical,2024-12-03,16,0.54,84.4
EMP00603,Anti-Fraud,compliance,2024-01-06,8,0.82,76.4
EMP00603,Data Privacy,compliance,2024-05-20,16,0.82,91.7
EMP00603,Negotiation,soft_skills,2024-08-03,4,0.97,93.9
EMP00603,Cybersecurity Basics,technical,2024-07-24,16,0.94,60.6
EMP00604,Time Management,soft_skills,2024-07-27,40,0.63,74.3
EMP00604,SQL Advanced,technical,2024-07-28,40,0.86,72.9
EMP00604,Strategic Thinking,leadership,2024-09-19,24,0.78,65.8
EMP00605,Time Management,soft_skills,2024-10-17,4,0.96,81.2
EMP00605,Cloud Computing,technical,2024-04-29,8,0.87,97.8
EMP00605,Time Management,soft_skills,2024-08-30,24,0.77,68.0
EMP00606,Presentation,soft_skills,2024-08-23,8,0.97,70.7
EMP00606,Cloud Computing,technical,2024-04-09,4,0.71,68.4
EMP00606,SQL Advanced,technical,2024-01-10,8,0.73,32.0
EMP00606,Cybersecurity Basics,technical,2024-03-14,24,0.72,71.5
EMP00606,Cybersecurity Basics,technical,2024-04-16,24,0.76,47.1
EMP00607,Time Management,soft_skills,2024-08-07,40,0.73,80.4
EMP00608,Negotiation,soft_skills,2024-03-31,8,0.77,49.3
EMP00608,Coaching Skills,leadership,2024-05-25,8,0.9,97.1
EMP00608,Leadership Fundamental,leadership,2024-05-27,40,0.78,77.7
EMP00608,Communication,soft_skills,2024-11-11,16,0.92,84.7
EMP00609,Coaching Skills,leadership,2024-01-04,16,0.68,79.2
EMP00609,Data Privacy,compliance,2024-06-07,16,0.93,62.8
EMP00609,Negotiation,soft_skills,2024-10-17,24,0.85,99.3
EMP00609,Python for Data,technical,2024-05-01,24,0.84,71.3
EMP00610,Time Management,soft_skills,2024-09-16,4,0.9,87.2
EMP00610,Data Privacy,compliance,2024-03-13,24,0.73,59.0
EMP00610,Cloud Computing,technical,2024-10-31,24,0.76,73.3
EMP00610,Anti-Fraud,compliance,2024-08-21,8,0.86,62.6
EMP00611,Leadership Fundamental,leadership,2024-09-02,40,0.79,86.2
EMP00611,Code of Conduct,compliance,2024-03-24,4,0.6,68.2
EMP00611,Cloud Computing,technical,2024-02-27,8,0.77,88.6
EMP00611,Health & Safety,compliance,2024-03-23,40,0.8,92.1
EMP00612,Leadership Fundamental,leadership,2024-11-09,16,0.7,51.2
EMP00612,Coaching Skills,leadership,2024-12-02,4,0.82,71.5
EMP00612,Python for Data,technical,2024-12-16,16,0.91,74.6
EMP00612,Cybersecurity Basics,technical,2024-07-30,16,0.56,77.8
EMP00612,Presentation,soft_skills,2024-11-03,8,0.57,81.6
EMP00613,Anti-Fraud,compliance,2024-06-28,24,0.61,93.1
EMP00613,Anti-Fraud,compliance,2024-03-17,4,0.69,88.4
EMP00613,Presentation,soft_skills,2024-10-03,16,0.67,80.4
EMP00614,SQL Advanced,technical,2024-09-07,16,0.77,93.2
EMP00614,Health & Safety,compliance,2024-07-30,24,0.73,83.2
EMP00614,Cloud Computing,technical,2024-05-20,16,0.95,68.2
EMP00614,SQL Advanced,technical,2024-02-25,16,0.79,93.3
EMP00614,Strategic Thinking,leadership,2024-03-20,4,0.61,62.4
EMP00615,Coaching Skills,leadership,2024-01-02,4,0.89,35.2
EMP00615,Cybersecurity Basics,technical,2024-08-02,8,0.98,70.1
EMP00615,Presentation,soft_skills,2024-02-11,40,0.67,71.7
EMP00615,Health & Safety,compliance,2024-11-06,8,0.9,87.4
EMP00615,Python for Data,technical,2024-10-16,24,0.96,93.1
EMP00616,Communication,soft_skills,2024-03-31,24,0.82,50.6
EMP00617,Anti-Fraud,compliance,2024-10-09,16,0.99,61.3
EMP00617,Anti-Fraud,compliance,2024-05-22,16,0.75,67.5
EMP00617,Health & Safety,compliance,2024-09-03,16,0.76,78.6
EMP00617,Strategic Thinking,leadership,2024-06-25,4,0.72,43.0
EMP00618,Cloud Computing,technical,2024-02-23,24,0.81,86.1
EMP00619,Health & Safety,compliance,2024-06-22,40,0.86,73.4
EMP00619,Time Management,soft_skills,2024-11-20,4,0.86,65.1
EMP00620,Time Management,soft_skills,2024-11-23,4,0.78,83.2
EMP00621,Strategic Thinking,leadership,2024-08-13,8,0.66,86.5
EMP00621,Change Management,leadership,2024-02-04,8,0.55,88.2
EMP00621,Code of Conduct,compliance,2024-04-02,8,0.85,73.1
EMP00621,Coaching Skills,leadership,2024-07-29,24,0.93,83.2
EMP00622,Negotiation,soft_skills,2024-01-07,40,0.92,85.1
EMP00623,Time Management,soft_skills,2024-10-05,4,0.91,62.1
EMP00623,Data Privacy,compliance,2024-09-24,4,0.93,80.2
EMP00624,Strategic Thinking,leadership,2024-11-01,4,0.69,80.9
EMP00624,SQL Advanced,technical,2024-06-30,24,0.87,55.8
EMP00624,Code of Conduct,compliance,2024-02-25,24,0.97,62.3
EMP00624,Data Privacy,compliance,2024-04-05,40,0.91,89.5
EMP00625,Strategic Thinking,leadership,2024-04-05,8,0.93,65.1
EMP00625,Negotiation,soft_skills,2024-01-19,4,0.7,72.4
EMP00625,Health & Safety,compliance,2024-05-11,24,0.74,79.6
EMP00625,Time Management,soft_skills,2024-02-12,24,0.63,60.0
EMP00625,Python for Data,technical,2024-11-04,24,0.78,55.8
EMP00626,Health & Safety,compliance,2024-05-18,16,0.56,68.0
EMP00626,Code of Conduct,compliance,2024-02-10,40,0.9,81.7
EMP00627,Time Management,soft_skills,2024-05-16,24,0.84,63.5
EMP00628,Time Management,soft_skills,2024-07-20,16,0.62,66.2
EMP00628,Coaching Skills,leadership,2024-04-10,8,0.53,97.7
EMP00629,Cybersecurity Basics,technical,2024-09-17,4,0.8,62.4
EMP00629,Cybersecurity Basics,technical,2024-09-16,8,0.68,96.5
EMP00629,SQL Advanced,technical,2024-06-05,40,0.78,60.3
EMP00629,Cloud Computing,technical,2024-07-05,16,0.69,77.9
EMP00630,Leadership Fundamental,leadership,2024-08-03,4,0.82,67.6
EMP00630,Presentation,soft_skills,2024-10-11,40,0.94,66.6
EMP00630,Python for Data,technical,2024-11-05,8,0.89,75.8
EMP00630,Negotiation,soft_skills,2024-09-28,8,0.89,82.3
EMP00630,Anti-Fraud,compliance,2024-05-13,4,0.86,54.0
EMP00631,Cybersecurity Basics,technical,2024-06-09,4,0.58,46.5
EMP00631,Health & Safety,compliance,2024-08-23,16,0.86,44.1
EMP00631,Data Privacy,compliance,2024-07-09,16,0.81,71.1
EMP00631,Code of Conduct,compliance,2024-01-14,8,0.98,70.8
EMP00632,Time Management,soft_skills,2024-02-14,8,0.96,79.6
EMP00632,Change Management,leadership,2024-01-22,8,0.88,71.4
EMP00633,Anti-Fraud,compliance,2024-06-01,24,0.76,77.3
EMP00633,Coaching Skills,leadership,2024-06-18,4,0.94,80.8
EMP00633,SQL Advanced,technical,2024-10-07,40,0.71,87.1
EMP00633,Python for Data,technical,2024-06-08,40,0.78,86.7
EMP00633,Change Management,leadership,2024-11-29,24,0.87,47.4
EMP00634,Negotiation,soft_skills,2024-03-04,24,0.81,88.1
EMP00634,Data Privacy,compliance,2024-01-31,8,0.9,90.8
EMP00634,Negotiation,soft_skills,2024-07-10,40,0.78,46.8
EMP00634,SQL Advanced,technical,2024-07-01,40,0.99,72.7
EMP00635,Coaching Skills,leadership,2024-01-28,4,0.7,95.9
EMP00635,Cybersecurity Basics,technical,2024-11-13,24,0.86,64.7
EMP00635,Strategic Thinking,leadership,2024-06-30,24,0.69,60.3
EMP00635,Anti-Fraud,compliance,2024-08-08,40,0.96,64.1
EMP00636,Communication,soft_skills,2024-05-09,4,0.89,86.3
EMP00636,Negotiation,soft_skills,2024-03-05,16,0.68,95.2
EMP00636,SQL Advanced,technical,2024-03-14,24,0.83,71.2
EMP00637,Negotiation,soft_skills,2024-07-26,16,0.91,86.0
EMP00637,SQL Advanced,technical,2024-10-20,8,0.89,69.9
EMP00637,Change Management,leadership,2024-12-25,4,0.67,76.5
EMP00638,Python for Data,technical,2024-05-05,16,0.84,65.1
EMP00639,SQL Advanced,technical,2024-12-30,8,0.73,71.0
EMP00639,Strategic Thinking,leadership,2024-07-25,40,0.71,64.2
EMP00640,Coaching Skills,leadership,2024-12-10,24,0.64,84.7
EMP00641,Python for Data,technical,2024-09-14,16,0.87,80.0
EMP00642,Negotiation,soft_skills,2024-06-07,16,0.94,89.2
EMP00642,SQL Advanced,technical,2024-11-07,24,0.79,86.4
EMP00642,Time Management,soft_skills,2024-06-26,40,0.94,66.0
EMP00642,Data Privacy,compliance,2024-09-09,24,0.96,81.6
EMP00642,Health & Safety,compliance,2024-02-08,16,0.83,74.3
EMP00643,Anti-Fraud,compliance,2024-09-13,40,0.79,93.7
EMP00643,Cloud Computing,technical,2024-08-20,16,0.8,92.9
EMP00643,Data Privacy,compliance,2024-02-15,8,0.79,92.0
EMP00643,Coaching Skills,leadership,2024-03-27,8,0.84,81.9
EMP00644,Negotiation,soft_skills,2024-04-17,8,0.89,47.8
EMP00644,Communication,soft_skills,2024-11-17,24,0.68,53.1
EMP00644,Data Privacy,compliance,2024-05-08,16,0.84,64.4
EMP00644,Data Privacy,compliance,2024-03-22,4,0.68,75.5
EMP00645,SQL Advanced,technical,2024-02-28,8,0.85,66.7
EMP00646,Presentation,soft_skills,2024-01-30,4,0.72,85.2
EMP00646,Python for Data,technical,2024-04-03,16,0.95,73.6
EMP00646,Code of Conduct,compliance,2024-09-18,8,0.5,86.1
EMP00646,Anti-Fraud,compliance,2024-02-08,40,0.76,55.1
EMP00646,Cloud Computing,technical,2024-12-30,24,0.87,73.8
EMP00647,Coaching Skills,leadership,2024-07-02,4,0.93,57.8
EMP00647,Presentation,soft_skills,2024-09-18,16,0.44,65.7
EMP00648,Time Management,soft_skills,2024-08-04,40,0.82,98.0
EMP00648,Cybersecurity Basics,technical,2024-05-22,8,0.97,70.2
EMP00648,Leadership Fundamental,leadership,2024-03-15,16,0.84,71.4
EMP00648,Data Privacy,compliance,2024-05-10,16,0.83,82.4
EMP00648,Communication,soft_skills,2024-05-06,8,0.79,53.3
EMP00649,Data Privacy,compliance,2024-05-02,4,0.57,53.0
EMP00649,Python for Data,technical,2024-11-14,16,0.9,76.0
EMP00649,Communication,soft_skills,2024-07-08,4,0.72,81.9
EMP00649,Coaching Skills,leadership,2024-09-07,16,0.91,67.8
EMP00649,Presentation,soft_skills,2024-07-28,4,0.89,71.3
EMP00650,Time Management,soft_skills,2024-12-08,24,0.91,88.3
EMP00651,Data Privacy,compliance,2024-03-01,4,0.92,82.4
EMP00651,Strategic Thinking,leadership,2024-08-22,16,0.82,88.7
EMP00652,Time Management,soft_skills,2024-01-15,4,0.93,53.5
EMP00652,Strategic Thinking,leadership,2024-07-08,40,0.72,85.8
EMP00652,Data Privacy,compliance,2024-05-14,40,0.77,56.9
EMP00653,Leadership Fundamental,leadership,2024-02-27,8,0.66,93.9
EMP00653,Health & Safety,compliance,2024-05-11,24,0.82,80.8
EMP00654,Anti-Fraud,compliance,2024-03-24,40,0.89,52.1
EMP00654,Time Management,soft_skills,2024-09-18,4,0.74,63.8
EMP00654,Presentation,soft_skills,2024-12-13,40,0.93,50.3
EMP00654,Strategic Thinking,leadership,2024-12-29,4,0.74,80.0
EMP00654,Coaching Skills,leadership,2024-11-07,8,0.72,37.3
EMP00655,Strategic Thinking,leadership,2024-12-06,24,0.78,94.3
EMP00655,Time Management,soft_skills,2024-05-28,8,0.55,77.8
EMP00656,Health & Safety,compliance,2024-07-22,4,0.94,71.2
EMP00657,Communication,soft_skills,2024-03-22,40,0.69,90.0
EMP00657,Change Management,leadership,2024-09-25,8,0.86,51.6
EMP00657,Leadership Fundamental,leadership,2024-10-29,8,0.79,79.9
EMP00657,Coaching Skills,leadership,2024-10-05,16,0.78,83.5
EMP00658,Health & Safety,compliance,2024-05-08,4,0.93,66.0
EMP00658,Data Privacy,compliance,2024-09-14,24,0.93,91.0
EMP00658,Python for Data,technical,2024-01-27,40,0.68,89.0
EMP00658,Cloud Computing,technical,2024-10-26,4,0.82,62.5
EMP00659,Presentation,soft_skills,2024-10-28,4,0.8,80.3
EMP00659,Anti-Fraud,compliance,2024-04-18,4,0.7,44.4
EMP00659,Time Management,soft_skills,2024-10-22,24,0.79,56.9
EMP00659,Cybersecurity Basics,technical,2024-06-24,8,0.85,50.1
EMP00660,Cybersecurity Basics,technical,2024-02-23,40,0.63,92.0
EMP00661,Code of Conduct,compliance,2024-09-16,8,0.87,83.6
EMP00661,Leadership Fundamental,leadership,2024-07-14,40,0.74,72.5
EMP00661,Data Privacy,compliance,2024-08-17,16,0.72,62.1
EMP00662,Health & Safety,compliance,2024-08-25,40,0.66,58.1
EMP00662,Presentation,soft_skills,2024-01-14,16,0.79,95.4
EMP00663,Change Management,leadership,2024-11-27,8,0.72,67.2
EMP00663,Data Privacy,compliance,2024-02-09,24,0.77,79.7
EMP00663,SQL Advanced,technical,2024-11-09,4,0.91,97.8
EMP00663,Python for Data,technical,2024-01-24,24,0.9,73.3
EMP00664,Coaching Skills,leadership,2024-04-01,16,0.79,89.3
EMP00664,Negotiation,soft_skills,2024-10-30,16,0.78,83.7
EMP00664,Coaching Skills,leadership,2024-04-13,16,0.71,68.3
EMP00664,Cybersecurity Basics,technical,2024-06-07,4,0.63,42.5
EMP00664,Cloud Computing,technical,2024-08-22,16,0.76,64.6
EMP00665,Data Privacy,compliance,2024-04-17,16,0.8,82.7
EMP00666,Cloud Computing,technical,2024-09-05,8,0.81,73.3
EMP00666,Leadership Fundamental,leadership,2024-10-08,8,0.71,72.7
EMP00667,Coaching Skills,leadership,2024-10-24,4,0.96,86.9
EMP00667,Communication,soft_skills,2024-10-10,24,0.79,75.8
EMP00668,Negotiation,soft_skills,2024-12-25,24,0.78,72.2
EMP00668,Communication,soft_skills,2024-07-20,8,0.89,61.7
EMP00668,Coaching Skills,leadership,2024-07-18,24,0.91,92.8
EMP00668,Leadership Fundamental,leadership,2024-02-24,16,0.37,54.5
EMP00669,Time Management,soft_skills,2024-04-17,16,0.91,83.4
EMP00669,Health & Safety,compliance,2024-03-15,16,0.45,91.7
EMP00669,Strategic Thinking,leadership,2024-04-27,40,0.87,58.7
EMP00669,Negotiation,soft_skills,2024-10-15,24,0.91,65.2
EMP00669,Communication,soft_skills,2024-07-24,24,0.88,95.6
EMP00670,Cybersecurity Basics,technical,2024-08-12,24,0.91,90.6
EMP00670,Health & Safety,compliance,2024-10-10,4,0.93,85.5
EMP00670,Communication,soft_skills,2024-12-24,4,0.82,29.8
EMP00670,Change Management,leadership,2024-07-25,24,0.92,65.9
EMP00671,Health & Safety,compliance,2024-06-30,40,0.76,59.1
EMP00671,Code of Conduct,compliance,2024-05-02,4,0.62,93.8
EMP00671,Strategic Thinking,leadership,2024-07-14,4,0.96,77.1
EMP00671,Code of Conduct,compliance,2024-04-15,4,0.79,73.8
EMP00671,Data Privacy,compliance,2024-01-24,24,0.91,42.0
EMP00672,Coaching Skills,leadership,2024-01-07,16,0.94,77.9
EMP00672,Coaching Skills,leadership,2024-08-06,16,0.73,71.4
EMP00673,Change Management,leadership,2024-08-03,4,0.66,87.2
EMP00673,Leadership Fundamental,leadership,2024-04-19,4,0.74,88.1
EMP00673,Change Management,leadership,2024-07-18,40,0.87,52.4
EMP00673,Python for Data,technical,2024-06-22,40,0.75,87.8
EMP00673,Anti-Fraud,compliance,2024-03-22,24,0.78,90.7
EMP00674,Change Management,leadership,2024-07-06,16,0.74,66.5
EMP00674,Anti-Fraud,compliance,2024-12-17,16,0.7,33.1
EMP00675,Strategic Thinking,leadership,2024-11-24,16,0.74,62.6
EMP00675,Anti-Fraud,compliance,2024-02-01,16,0.85,90.8
EMP00675,Code of Conduct,compliance,2024-05-05,24,0.83,63.3
EMP00676,Cybersecurity Basics,technical,2024-10-13,24,0.75,89.1
EMP00676,Strategic Thinking,leadership,2024-09-14,40,0.91,66.4
EMP00676,Strategic Thinking,leadership,2024-08-27,40,0.83,50.1
EMP00677,Negotiation,soft_skills,2024-02-15,24,0.75,46.4
EMP00677,Data Privacy,compliance,2024-02-09,24,0.88,90.0
EMP00677,Code of Conduct,compliance,2024-02-02,24,0.73,90.4
EMP00678,Health & Safety,compliance,2024-10-26,4,0.9,91.2
EMP00678,Change Management,leadership,2024-09-01,4,0.78,91.2
EMP00678,Coaching Skills,leadership,2024-07-14,40,0.87,63.5
EMP00678,Health & Safety,compliance,2024-06-16,8,0.67,37.5
